"","V91","V96","V116","V132","V146","V296","V297","V298","V299","V300","V301","V302","V303","V304","V305","V306","V307","V308","V309","V310","V311","V312","V313","V314","V315","V316","V318","V319","V353","V355"
"1313",2,4,10,4,1,1,1,1,1,1,4,1,4,4,1,1,1,1,1,1,10,6,1,1,1,10,1,1,1,60
"1314",2,6,6,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,2,35
"1315",1,2,4,5,1,1,1,1,1,1,1,7,5,1,1,1,1,1,1,1,7,1,1,1,1,8,1,1,1,35
"1316",1,5,1,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,5,1,1,1,5,1,1,1,62
"1317",1,5,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,1,1,2,45
"1318",1,3,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,35
"1319",2,5,5,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,1,1,1,3,1,1,2,48
"1320",2,6,6,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,10,1,1,1,35
"1321",1,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,1,1,1,6,1,1,2,22
"1322",1,3,7,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,5,1,1,2,22
"1323",1,3,10,6,1,1,1,1,1,1,1,3,7,2,1,1,1,1,1,1,7,6,1,3,1,7,1,1,1,35
"1324",2,3,6,9,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,5,1,1,1,5,1,1,2,36
"1325",1,3,5,5,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,1,1,1,8,1,1,1,20
"1326",2,5,7,10,1,1,1,1,1,1,1,5,2,1,1,1,1,1,5,2,10,1,1,5,2,2,1,1,2,25
"1327",2,8,10,10,1,1,1,1,1,1,1,1,7,1,1,1,1,1,1,1,1,1,1,1,1,10,1,1,2,26
"1328",2,8,4,2,2,3,4,4,4,4,3,4,4,2,1,4,4,4,4,4,4,4,4,5,5,5,5,4,1,24
"1329",2,10,10,10,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,2,1,8,1,1,1,6,1,1,2,45
"1330",1,5,8,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,5,1,1,1,25
"1331",2,9,8,5,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,1,1,1,10,1,1,1,48
"1332",2,8,8,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,6,1,2,1,6,1,1,1,61
"1333",2,5,7,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,1,1,1,10,1,1,1,65
"1334",1,9,5,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,5,1,1,1,35
"1335",1,4,8,7,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,6,1,2,1,5,2,1,2,60
"1336",2,5,3,5,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,4,7,1,2,1,6,1,1,2,62
"1337",2,6,10,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,1,1,1,6,1,1,1,46
"1338",2,6,5,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,1,1,1,10,1,1,2,18
"1339",2,5,5,4,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,2,3,2,1,2,1,2,1,1,1,38
"1340",2,4,9,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,4,10,1,1,1,1,1,1,1,34
"1341",2,4,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,1,1,2,10,1,1,1,28
"1342",2,10,10,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,1,1,1,24
"1343",2,8,9,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,1,1,1,30
"1344",2,5,5,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,5,8,1,1,1,39
"1345",2,5,3,5,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,2,1,1,1,29
"1346",1,5,4,5,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,10,1,1,1,24
"1347",2,10,10,10,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,7,1,1,1,8,1,1,2,27
"1348",2,6,7,6,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,3,4,9,1,1,1,9,1,1,2,28
"1349",2,5,6,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,9,1,1,1,5,1,1,2,50
"1350",2,10,10,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,1,1,1,8,1,1,2,45
"1351",2,10,10,10,1,2,1,1,1,1,1,1,7,1,1,1,1,1,1,1,10,5,1,5,1,10,1,1,1,26
"1352",2,8,8,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,1,1,1,6,1,1,2,50
"1353",2,7,8,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,9,1,1,1,43
"1354",2,3,5,3,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,5,1,1,1,9,1,1,2,18
"1355",2,9,5,9,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,2,30
"1356",2,10,6,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,2,36
"1357",1,3,4,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,5,1,2,1,5,1,1,1,60
"1358",2,8,10,10,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,4,9,1,1,1,8,1,1,2,34
"1359",1,7,8,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,1,1,1,6,1,1,2,36
"1360",2,8,10,10,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,5,9,1,1,1,9,1,1,2,30
"1361",2,3,10,5,1,1,1,1,1,4,1,1,1,1,1,1,1,1,3,4,5,5,1,1,1,7,1,1,2,22
"1362",2,5,8,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,5,1,1,1,9,1,1,2,41
"1363",2,7,10,10,1,1,1,1,1,1,1,1,3,1,1,1,1,1,3,1,4,8,1,1,2,8,1,1,2,35
"1364",2,5,8,6,1,1,1,1,1,1,1,1,3,1,1,1,1,1,2,1,3,3,1,1,1,5,1,1,2,60
"1365",1,5,5,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,9,1,1,1,8,1,1,2,55
"1366",1,10,9,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,5,8,1,1,1,8,1,1,2,30
"1367",2,9,9,9,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,8,1,1,1,6,1,1,2,28
"1368",2,5,5,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,2,10,1,1,1,37
"1369",2,5,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,8,1,1,1,9,1,1,1,22
"1370",2,10,10,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,1,1,1,10,1,1,1,24
"1371",2,6,10,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,3,1,1,1,5,1,1,2,30
"1372",2,6,4,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,6,9,1,1,1,8,1,1,2,28
"1373",2,8,4,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,6,1,1,1,5,1,1,2,22
"1374",2,5,5,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,5,1,1,1,6,1,1,1,52
"1375",2,5,7,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,5,8,1,2,1,8,1,1,2,40
"1376",2,8,10,6,1,1,1,1,1,1,1,5,2,1,1,1,1,1,2,1,3,5,1,1,1,5,1,1,2,60
"1377",1,5,5,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,5,1,1,1,9,1,1,2,36
"1378",2,4,8,9,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,2,40
"1379",2,6,7,5,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,5,8,10,1,1,1,10,1,1,1,30
"1380",1,5,5,5,1,1,1,2,2,1,1,1,3,1,1,1,1,1,5,5,5,9,2,1,1,8,2,2,1,36
"1381",2,1,2,4,1,2,2,1,1,3,1,3,6,1,1,1,1,1,1,1,5,1,1,1,1,10,1,1,1,23
"1382",2,8,10,8,1,2,1,2,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,5,2,1,1,1,1,31
"1383",2,9,9,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,2,1,1,1,1,1,1,1,1,1,53
"1384",2,4,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,1,1,1,66
"1385",2,5,5,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,5,1,1,1,36
"1386",2,3,5,4,1,1,1,1,1,1,1,1,5,1,1,1,1,1,7,1,1,7,1,1,1,7,1,1,1,30
"1387",2,4,5,3,1,1,1,1,1,1,1,1,10,1,1,1,1,1,10,1,1,8,1,1,1,10,1,1,1,28
"1388",2,3,3,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,5,1,1,1,8,1,1,1,23
"1389",2,7,5,5,1,1,1,1,1,1,1,5,10,1,1,1,1,1,10,5,1,1,1,1,1,1,1,1,2,34
"1390",2,3,2,5,1,1,1,1,1,1,1,1,5,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,2,42
"1391",2,5,10,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,1,1,6,1,1,1,5,1,1,1,33
"1392",2,5,7,5,1,1,1,1,1,1,1,1,1,1,1,1,1,3,5,5,5,10,1,1,1,5,1,1,1,29
"1393",1,8,4,10,1,1,1,1,1,1,1,5,1,1,1,1,1,3,5,5,1,5,1,1,1,1,1,1,1,21
"1394",2,5,3,6,1,1,1,1,4,1,1,4,5,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,2,25
"1395",2,5,5,7,1,1,1,1,3,1,1,4,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,32
"1396",2,6,10,8,1,1,1,1,1,1,1,4,6,1,1,1,1,1,5,4,1,1,1,1,1,5,1,1,1,30
"1397",2,5,5,6,1,1,1,1,1,1,1,1,3,1,1,1,1,1,5,1,1,6,1,1,1,5,1,1,1,32
"1398",2,5,6,4,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,30
"1399",2,6,5,6,1,1,1,1,1,1,1,5,4,1,1,1,1,1,7,4,1,5,1,1,1,5,1,1,1,23
"1400",2,7,6,6,1,1,1,1,1,1,1,3,5,1,1,1,1,8,1,5,1,5,1,1,1,5,1,1,1,28
"1401",2,8,7,5,1,1,1,1,1,1,1,1,5,1,1,1,1,1,7,1,1,5,1,1,1,1,1,1,2,52
"1402",1,4,5,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,10,1,1,1,5,1,1,2,33
"1403",2,2,6,4,1,1,1,1,1,1,1,5,5,1,1,1,1,1,5,5,1,10,1,1,1,10,1,1,1,23
"1404",2,5,4,4,1,2,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,7,1,1,1,2,65
"1405",1,3,4,2,1,1,1,1,1,1,1,1,10,1,7,1,1,1,8,1,1,6,1,1,1,5,1,1,1,35
"1406",1,3,8,4,1,1,1,1,1,1,1,1,3,1,1,1,1,1,10,1,1,8,1,1,1,6,1,1,1,29
"1407",1,5,5,3,1,1,1,1,1,1,1,1,3,1,1,1,1,1,8,1,1,1,1,1,1,5,1,7,1,27
"1408",2,7,8,7,1,1,1,1,1,1,1,1,5,1,1,1,1,1,5,5,1,10,1,1,1,5,1,1,1,28
"1409",1,5,3,4,1,1,1,1,1,1,1,1,5,1,1,1,1,1,5,5,1,9,1,1,1,10,1,1,1,38
"1410",2,10,7,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,2,41
"1411",2,6,7,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,5,1,1,1,1,1,10,1,1,1,19
"1412",2,5,6,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,62
"1413",2,8,8,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,1,1,2,38
"1414",1,7,7,6,1,2,1,1,1,1,1,5,5,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,2,24
"1415",2,5,5,3,1,1,1,1,1,1,1,5,5,1,1,1,1,1,5,1,1,1,1,1,1,5,1,1,1,45
"1416",2,5,10,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,2,62
"1417",2,5,8,4,1,1,1,1,1,1,1,1,4,1,1,1,1,1,8,1,1,8,1,1,1,10,1,1,1,24
"1418",2,5,8,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,1,1,1,7,1,1,5,1,1,2,41
"1419",2,7,5,5,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,10,1,1,2,36
"1420",2,7,8,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,5,1,7,1,64
"1421",2,5,10,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,6,1,6,1,1,1,10,1,1,1,62
"1422",2,9,10,9,1,1,1,1,1,1,1,1,3,1,1,1,1,1,5,1,1,4,1,1,1,5,1,1,2,34
"1423",1,2,3,2,1,1,1,1,1,1,1,1,10,1,1,1,1,1,8,1,1,10,1,1,1,5,1,1,1,32
"1424",2,8,8,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,65
"1425",2,5,5,5,1,1,1,1,1,1,1,5,5,1,1,1,1,1,5,1,1,5,1,1,1,10,1,1,1,29
"1426",2,10,7,5,1,1,1,1,1,1,1,4,5,1,1,1,1,1,5,1,1,3,1,1,1,10,1,1,1,18
"1427",2,10,10,9,1,1,1,1,1,1,1,1,5,1,1,1,1,1,10,3,3,10,1,1,5,10,1,1,1,26
"1428",2,5,10,4,1,1,1,1,1,1,1,1,3,1,1,1,1,1,7,1,1,4,1,1,1,5,1,1,1,21
"1429",2,8,7,5,1,1,1,1,1,1,1,1,5,1,1,1,1,1,5,1,1,10,1,1,1,10,1,1,1,25
"1430",1,6,10,5,1,1,1,1,1,1,1,1,5,1,1,1,1,1,10,3,3,10,1,1,1,10,1,1,1,26
"1431",1,5,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,58
"1432",2,2,5,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,1,1,1,1,1,1,5,1,1,2,39
"1433",1,5,10,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,5,1,1,1,5,1,1,2,36
"1434",2,9,10,10,1,1,1,1,1,1,1,1,10,1,1,1,1,1,10,1,1,1,1,1,1,10,1,1,2,30
"1435",2,10,6,10,1,1,1,1,1,1,1,1,10,1,1,1,1,1,1,1,1,1,1,1,1,10,1,1,2,19
"1436",2,7,10,8,1,1,1,1,1,1,1,1,8,1,1,1,1,1,6,1,1,8,1,1,1,5,1,1,1,26
"1437",2,10,10,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,1,1,8,1,1,1,10,1,1,1,38
"1438",2,10,9,5,1,1,1,1,1,1,1,1,5,1,1,1,1,1,5,1,1,1,1,1,1,10,1,1,2,47
"1439",2,5,5,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,1,1,1,1,1,1,5,1,1,2,31
"1440",2,9,9,9,1,1,1,1,1,1,1,1,5,1,1,1,1,1,7,1,1,5,1,1,1,5,1,1,2,23
"1441",2,9,8,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,34
"1442",2,5,3,4,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,18
"1443",2,6,5,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,28
"1444",2,10,10,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,1,1,1,1,1,5,1,1,1,45
"1445",2,10,7,4,1,1,1,1,1,1,1,1,6,1,1,1,1,1,6,1,3,1,1,1,1,2,1,1,1,36
"1446",1,8,10,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,6,1,1,1,1,8,1,1,1,46
"1447",2,10,5,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,8,5,1,1,1,1,5,1,1,1,28
"1448",2,10,10,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,1,1,1,51
"1449",2,8,6,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,62
"1450",2,8,9,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,8,1,1,1,1,1,10,1,1,2,61
"1451",2,1,10,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,4,1,1,1,1,8,1,1,1,40
"1452",2,9,9,9,2,1,1,1,1,1,1,1,1,1,1,1,3,1,7,5,3,1,1,1,1,5,1,1,2,29
"1453",2,6,5,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,7,5,1,1,1,1,9,1,1,1,31
"1454",2,5,4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,1,1,1,20
"1455",2,10,10,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,2,70
"1456",2,10,8,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,1,1,2,41
"1457",2,10,10,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,4,1,1,1,1,1,1,1,1,19
"1458",2,8,10,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,1,1,2,60
"1459",2,7,6,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,6,4,1,1,1,1,5,1,1,2,23
"1460",2,10,6,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,21
"1461",2,8,3,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,20
"1462",2,5,10,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,1,1,1,45
"1463",2,10,10,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,1,1,1,1,9,1,1,2,32
"1464",2,10,10,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,50
"1465",2,10,10,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,1,1,1,1,1,1,1,1,1,20
"1466",2,6,3,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,10,1,1,1,36
"1467",1,5,10,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,1,1,1,41
"1468",2,5,5,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,37
"1469",2,5,6,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,60
"1470",2,3,5,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,8,1,1,1,1,1,1,1,1,1,64
"1471",2,2,6,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,3,1,1,1,33
"1472",2,8,10,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,2,40
"1473",2,5,7,8,1,1,1,1,1,1,1,1,1,1,1,10,1,1,5,6,2,1,1,1,1,3,1,1,2,37
"1474",2,10,10,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,1,1,2,28
"1475",2,3,6,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,4,1,1,1,1,1,5,1,1,2,30
"1476",2,8,10,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,1,1,1,1,1,5,1,1,2,31
"1477",2,8,8,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,28
"1478",2,3,10,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,1,1,2,35
"1479",2,9,10,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,10,1,1,2,28
"1480",2,8,8,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,29
"1481",2,10,10,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,5,1,1,2,36
"1482",2,6,6,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,8,8,1,1,1,1,8,1,1,1,20
"1483",2,5,10,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,1,1,1,1,1,4,1,1,1,49
"1484",2,5,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,1,1,1,1,1,1,1,1,2,31
"1485",2,2,7,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,5,2,1,1,1,1,6,1,1,1,18
"1486",2,5,10,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,38
"1487",2,3,5,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,6,1,1,1,1,1,2,1,1,2,20
"1488",2,7,8,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,10,1,1,1,26
"1489",1,5,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,7,4,1,1,1,1,8,1,1,1,31
"1490",2,10,7,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,35
"1491",2,10,10,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,5,7,1,1,1,1,9,1,1,1,24
"1492",2,5,10,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,1,1,1,1,1,1,1,1,1,41
"1493",2,3,10,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,7,1,1,1,1,1,3,1,1,1,61
"1494",2,5,7,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,1,1,1,23
"1495",2,5,4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,10,10,10,10,5,1,1,1,40
"1496",2,5,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,60
"1497",2,6,10,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,37
"1498",2,2,6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18
"1499",2,5,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,1,1,2,36
"1500",2,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,32
"1501",2,8,7,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,4,1,1,1,24
"1502",2,8,8,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,10,1,1,1,1,1,1,1,1,1,35
"1503",2,8,10,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,1,1,2,40
"1504",2,10,7,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,6,1,1,1,20
"1505",2,9,7,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,23
"1506",2,5,6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,2,37
"1507",2,4,6,5,1,1,1,1,1,1,1,1,1,1,1,1,1,4,8,7,7,1,1,1,1,6,1,1,1,34
"1508",2,5,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,22
"1509",2,6,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,6,6,6,2,1,1,1,1,8,1,1,1,38
"1510",2,9,8,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,5,1,10,1,1,1,10,1,1,1,31
"1511",2,8,8,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,1,1,1,1,1,8,1,1,1,39
"1512",2,3,9,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,9,5,1,1,1,1,1,1,1,1,35
"1513",2,3,10,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,32
"1514",2,4,7,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,1,1,2,37
"1515",2,7,6,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,8,1,1,1,1,1,8,1,1,2,36
"1516",2,5,8,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,7,3,1,1,1,1,7,1,1,2,51
"1517",2,5,10,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,1,1,1,1,1,7,1,1,1,62
"1518",2,4,4,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,60
"1519",2,5,8,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,61
"1520",2,5,10,9,1,1,1,1,1,1,1,1,5,1,1,1,1,1,4,4,1,1,1,1,1,10,1,1,2,37
"1521",2,10,10,8,1,1,1,1,1,1,1,1,10,1,1,1,1,1,5,6,1,1,1,1,1,10,1,1,2,34
"1522",1,10,10,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,2,24
"1523",2,7,5,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,2,38
"1524",2,10,8,6,1,1,1,1,1,1,1,1,6,1,1,1,1,1,5,1,7,1,1,1,1,1,1,1,1,29
"1525",2,10,10,9,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,57
"1526",1,5,9,8,1,1,3,1,1,1,1,1,1,1,1,1,1,1,5,5,1,1,1,1,1,5,1,1,1,19
"1527",2,5,10,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,3,1,1,1,1,1,1,1,1,2,47
"1528",2,10,6,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,1,1,1,1,1,1,1,1,2,23
"1529",2,3,6,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,1,1,1,40
