"","V91","V96","V116","V132","V146","V296","V297","V298","V299","V300","V301","V302","V303","V304","V305","V306","V307","V308","V309","V310","V311","V312","V313","V314","V315","V316","V318","V319","V353","V355"
"878",1,10,10,1,2,1,1,1,4,1,1,1,7,1,1,3,1,1,6,4,5,8,3,3,2,5,1,1,1,50
"879",2,7,7,2,2,1,1,1,2,1,1,5,3,2,1,3,1,1,3,1,4,9,2,3,4,8,2,1,2,21
"880",2,4,5,5,2,5,3,1,4,1,1,4,8,5,1,1,1,1,6,6,3,6,6,5,4,10,1,1,1,26
"881",1,6,6,2,2,3,4,2,6,1,1,3,7,1,1,7,1,1,6,5,4,5,3,1,4,6,1,1,2,34
"882",2,5,5,6,2,10,6,1,1,1,1,1,6,1,1,1,1,1,6,6,1,10,1,3,1,10,1,1,1,50
"883",2,6,6,2,2,1,1,1,6,3,1,9,10,2,2,1,1,1,8,8,2,1,3,2,1,10,5,2,2,53
"884",1,5,4,4,2,2,2,1,1,4,1,4,6,5,5,1,1,1,7,7,1,7,1,2,1,10,3,5,1,41
"885",2,7,8,5,2,1,1,1,1,1,1,1,6,1,1,1,1,1,6,6,6,6,1,1,1,3,1,1,2,37
"886",2,8,9,8,2,2,1,1,2,2,1,2,5,5,5,1,1,1,5,6,2,5,2,2,2,5,2,2,1,48
"887",2,9,1,7,2,1,7,1,1,1,1,1,3,4,4,1,1,1,5,7,4,5,1,4,1,8,1,1,2,46
"888",2,6,6,6,2,2,5,5,5,2,1,4,6,1,1,1,1,1,6,6,5,5,5,5,1,6,4,1,2,19
"889",2,5,7,3,2,3,2,1,1,1,1,1,4,1,3,1,1,1,5,6,6,3,1,1,2,2,1,1,1,52
"890",2,8,8,8,2,3,3,1,1,1,1,1,3,1,1,1,1,1,2,6,3,3,3,3,3,5,3,4,2,35
"891",2,6,6,5,2,3,2,1,1,2,1,2,5,6,5,1,1,1,5,6,6,5,1,1,1,4,1,1,1,49
"892",2,6,8,8,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,4,10,1,1,1,1,1,1,2,44
"893",2,8,6,5,2,1,1,1,2,1,1,1,3,2,1,2,1,1,4,6,6,9,3,2,2,8,2,3,1,42
"894",2,5,8,6,2,1,1,1,1,1,1,5,1,5,5,1,1,1,5,5,5,5,5,5,1,10,1,1,1,20
"895",2,6,7,7,2,1,1,1,1,2,1,2,5,6,6,1,1,1,6,6,1,10,1,6,1,9,1,1,1,27
"896",2,7,5,7,2,1,1,2,1,1,1,1,6,1,1,1,1,1,3,4,2,2,1,1,1,8,1,1,1,34
"897",1,8,4,5,2,1,1,3,1,3,1,4,7,1,1,1,1,1,4,5,3,8,1,4,1,9,2,1,1,32
"898",2,9,10,10,2,1,1,1,1,1,1,1,5,1,1,1,1,1,6,5,1,10,1,1,1,10,1,1,1,28
"899",2,10,1,1,2,1,10,10,8,1,1,3,10,1,1,10,1,6,5,4,10,10,3,10,10,10,5,1,1,26
"900",1,10,10,6,2,1,1,1,1,1,1,1,1,1,1,1,1,1,9,10,2,10,5,1,1,10,1,1,1,39
"901",2,8,7,5,2,1,1,1,3,2,4,3,3,2,3,1,3,2,8,5,8,7,6,3,1,9,3,3,1,39
"902",2,7,5,5,2,2,3,3,4,3,1,6,7,3,1,1,1,1,3,3,3,10,3,4,2,10,5,4,1,45
"903",1,4,2,2,2,1,6,1,1,1,1,1,5,3,2,1,4,5,5,5,1,10,6,6,1,9,1,1,1,35
"904",2,8,9,7,2,1,1,1,1,1,1,1,8,1,1,1,1,1,5,3,2,8,5,1,1,10,1,2,1,58
"905",2,8,8,1,2,1,1,1,2,1,1,1,3,1,1,1,1,1,5,5,6,5,5,3,1,9,1,1,2,29
"906",2,9,6,5,2,1,1,2,2,2,2,3,3,1,2,1,1,1,5,5,4,7,1,9,1,10,4,1,2,60
"907",2,7,1,6,2,1,1,10,5,1,1,5,1,5,7,1,1,10,10,10,10,10,10,10,10,10,1,1,1,24
"908",2,6,5,1,2,3,1,1,4,3,1,5,7,4,4,2,1,2,4,4,3,10,2,2,5,7,1,1,2,19
"909",2,6,2,3,2,3,3,3,3,1,1,5,4,3,2,1,1,1,5,6,3,1,1,10,1,10,1,1,2,30
"910",2,10,6,8,2,1,1,1,1,1,1,1,5,1,1,1,1,1,5,5,5,8,1,1,1,10,1,1,2,45
"911",2,8,8,8,2,1,1,1,1,1,1,1,6,1,1,1,1,1,3,6,1,6,1,1,1,3,1,1,1,45
"912",1,4,4,8,2,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,1,1,1,1,1,10,1,1,1,20
"913",2,8,10,9,2,1,1,1,1,1,1,1,5,1,1,1,1,1,6,10,1,5,1,1,1,10,1,1,2,42
"914",2,8,7,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,2,1,5,1,1,1,22
"915",2,1,3,8,2,1,1,1,3,3,1,1,4,1,1,1,1,1,1,4,8,8,5,4,4,8,4,3,2,19
"916",2,8,8,8,2,3,1,1,1,1,1,1,3,1,1,1,1,1,3,4,4,3,6,4,1,10,3,1,2,52
"917",1,7,6,7,2,1,1,1,1,1,1,1,4,1,1,1,1,1,4,4,1,4,1,1,1,8,1,1,1,20
"918",1,7,4,4,2,10,1,1,1,1,1,1,1,1,1,1,1,1,6,5,1,8,5,1,1,1,1,1,2,33
"919",2,10,10,1,2,2,5,1,1,1,1,1,5,1,1,1,1,1,5,5,1,5,1,1,1,9,1,1,1,37
"920",1,1,1,3,2,1,1,3,4,1,1,3,10,6,1,1,1,1,4,5,6,10,7,1,1,10,1,1,2,22
"921",2,8,9,7,2,4,1,4,1,1,1,4,4,1,1,1,1,1,4,3,4,1,1,1,1,10,3,1,1,45
"922",2,8,8,8,2,1,1,1,1,1,1,1,3,1,1,1,1,1,10,1,1,1,1,1,1,4,1,3,1,61
"923",2,10,8,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,10,5,2,5,5,1,1,1,24
"924",2,10,10,8,1,1,2,2,2,1,1,3,4,1,1,1,1,1,6,6,5,6,2,3,4,8,2,1,1,48
"925",2,10,9,8,1,1,1,1,2,2,1,2,7,1,1,1,1,2,6,3,2,2,1,2,2,2,2,2,2,62
"926",2,8,8,4,2,1,3,1,4,1,1,1,8,1,4,1,1,1,8,5,4,8,3,1,1,9,3,1,1,32
"927",2,8,7,7,1,1,1,1,1,1,1,1,8,1,1,1,1,1,7,6,3,1,1,1,1,7,1,1,2,52
"928",2,8,9,8,2,1,1,1,1,1,1,1,8,1,1,1,1,1,5,6,4,5,4,1,1,7,1,1,2,46
"929",2,10,8,6,2,1,1,1,1,1,1,1,1,1,1,1,1,1,6,6,1,8,1,1,1,8,1,1,1,42
"930",2,10,10,8,2,1,1,1,1,1,1,1,3,1,1,1,1,1,4,4,2,1,1,1,1,3,1,1,1,45
"931",1,7,9,8,1,1,1,1,1,1,1,1,9,1,1,1,1,1,8,7,2,7,1,1,1,8,1,1,1,49
"932",2,8,8,10,2,1,1,1,1,1,1,1,1,1,1,1,1,1,5,6,1,6,4,1,1,5,1,1,2,38
"933",2,8,9,8,2,1,1,1,1,1,1,1,8,2,1,1,1,3,6,6,2,8,2,2,2,9,1,1,1,55
"934",2,8,8,7,2,2,1,1,1,1,1,1,8,1,1,1,1,1,6,6,2,7,2,1,3,10,1,1,1,22
"935",2,8,3,2,2,1,3,2,3,1,1,3,5,1,1,1,1,1,6,6,2,9,9,2,1,3,2,1,2,42
"936",2,9,9,8,2,1,2,3,2,1,1,4,6,1,3,1,1,1,6,6,4,8,4,3,2,2,1,1,1,34
"937",2,7,9,6,2,1,1,1,3,1,1,1,7,1,1,1,1,1,6,6,4,3,2,1,1,8,3,1,2,27
"938",2,7,7,3,2,1,3,2,5,1,1,1,4,1,1,1,1,1,5,5,3,6,2,1,1,4,1,1,1,62
"939",2,8,6,6,2,3,2,1,4,1,1,3,4,1,3,1,1,1,5,5,2,5,4,1,5,6,1,1,2,28
"940",2,9,3,4,2,1,3,1,6,1,1,4,6,1,1,1,1,1,6,6,4,9,2,2,3,10,1,1,1,37
"941",2,10,9,5,2,1,1,1,1,1,1,1,10,1,1,1,1,1,5,5,5,10,1,2,1,10,1,1,1,54
"942",2,8,10,10,2,1,1,1,1,1,1,1,1,1,1,1,1,1,5,2,1,10,1,1,1,10,1,1,2,49
"943",2,6,6,6,2,1,1,1,3,1,1,3,5,1,1,1,1,1,5,5,1,4,1,3,1,8,2,1,2,51
"944",2,7,8,7,1,1,1,1,1,1,1,1,9,1,1,1,1,1,5,5,3,10,1,1,1,10,1,1,1,46
"945",2,6,6,5,2,1,1,1,1,1,1,1,5,6,1,1,1,1,3,5,1,10,1,1,1,10,1,1,2,49
"946",2,7,5,6,2,8,1,1,1,1,1,4,9,1,1,5,1,1,6,6,3,9,3,8,1,9,1,1,1,21
"947",2,10,10,8,2,4,1,1,1,1,1,2,2,2,2,5,2,1,8,5,3,1,3,3,3,3,6,1,1,50
"948",2,6,8,6,2,1,1,1,1,1,1,1,5,1,1,1,1,1,7,7,1,3,1,2,1,8,1,1,2,58
"949",2,8,8,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,6,1,10,1,1,1,6,1,1,2,64
"950",2,10,10,10,1,4,3,4,4,4,4,3,5,4,4,3,2,4,5,3,4,7,4,4,3,7,4,3,1,55
"951",1,6,7,8,2,3,2,1,2,2,1,1,9,3,1,1,1,1,6,6,8,10,4,1,4,9,1,1,1,19
"952",2,9,10,10,1,2,2,1,3,1,1,1,5,1,1,1,1,1,7,3,2,1,2,2,1,6,1,1,2,41
"953",2,7,8,8,2,1,1,1,1,1,1,1,8,1,1,1,1,1,5,5,3,9,5,1,1,10,1,1,2,35
"954",2,7,8,8,2,1,1,1,3,1,1,1,5,1,1,1,1,1,6,5,2,1,3,3,1,10,1,1,1,62
"955",2,6,5,5,2,1,1,1,1,1,1,1,6,2,1,1,1,1,6,6,2,6,1,2,1,8,1,1,1,45
"956",2,10,9,10,2,1,1,1,1,1,1,1,6,1,1,1,1,1,4,5,1,1,10,1,1,5,1,1,2,59
"957",2,6,5,5,2,1,1,1,1,1,1,1,6,1,1,1,1,1,1,1,6,10,6,6,6,10,1,1,1,48
"958",2,5,8,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,7,1,1,1,1,1,1,1,68
"959",2,6,5,6,1,1,1,1,1,1,1,1,6,3,1,1,1,1,1,3,1,10,1,1,1,1,1,1,1,47
"960",2,8,10,6,2,1,1,1,1,1,1,1,3,1,1,1,1,1,6,6,2,1,1,1,2,10,1,1,2,45
"961",2,8,10,7,1,3,5,3,2,4,1,4,2,5,5,5,6,5,3,6,3,4,5,5,2,5,1,2,1,30
"962",2,6,4,3,2,1,1,1,1,1,1,1,5,1,1,1,1,1,5,5,3,8,3,1,3,10,1,3,1,42
"963",2,10,10,9,2,1,1,1,1,1,1,1,1,1,1,1,1,1,6,4,1,1,1,1,1,6,1,1,1,58
"964",2,9,6,5,2,3,5,2,5,1,1,3,3,3,1,1,1,1,6,6,6,8,1,7,1,6,1,1,1,45
"965",2,8,8,8,2,1,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,6,1,1,1,1,1,1,1,64
"966",2,10,7,8,2,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,5,10,1,1,1,10,1,1,1,51
"967",2,8,8,8,2,1,1,1,1,1,1,1,5,1,1,1,1,1,6,5,3,6,3,3,1,8,1,1,1,38
"968",2,10,8,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,10,1,1,1,44
"969",2,7,5,8,2,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,4,8,1,1,1,10,1,1,1,31
"970",2,9,7,8,2,1,1,1,1,1,1,1,6,1,1,1,1,1,5,1,1,8,1,1,1,10,1,1,1,50
"971",2,2,10,8,2,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,1,1,1,1,1,4,1,1,1,19
"972",1,8,10,10,2,6,1,1,1,1,1,1,6,6,1,1,1,1,6,6,6,8,6,6,1,10,1,1,1,36
"973",1,6,10,4,2,1,1,1,5,1,1,1,6,1,1,1,1,1,6,10,4,10,6,7,1,10,1,1,1,40
"974",2,9,5,9,2,6,1,1,1,1,1,1,7,5,1,1,1,1,6,6,6,10,6,4,1,10,1,1,2,28
"975",1,7,8,4,1,1,1,1,4,1,1,1,7,4,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,35
"976",2,10,10,10,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,1,1,2,48
"977",2,8,5,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,1,8,1,1,1,10,1,1,2,19
"978",2,10,10,10,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,1,1,2,74
"979",2,6,7,5,1,2,2,1,1,1,3,1,6,6,4,1,6,1,6,6,4,6,6,4,2,9,1,1,2,23
"980",2,6,8,5,2,1,3,2,2,2,1,2,6,1,2,2,2,1,5,5,4,6,2,3,3,3,3,1,2,34
"981",2,9,9,9,1,1,2,1,1,1,1,1,2,1,1,1,1,1,5,1,1,7,2,3,1,3,1,1,2,44
"982",2,4,5,5,2,1,1,1,1,1,1,1,4,1,1,1,1,1,6,8,4,5,5,3,5,6,4,2,2,28
"983",2,8,7,5,2,1,1,1,2,1,1,1,3,1,1,1,1,1,4,5,6,10,5,6,3,10,1,3,1,32
"984",2,8,5,6,2,1,1,8,1,1,1,1,8,1,1,1,1,1,1,1,7,5,9,9,2,9,8,9,1,33
"985",2,8,7,6,2,1,1,1,1,1,1,1,3,6,2,3,1,2,6,6,3,9,4,6,3,8,2,4,2,32
"986",2,6,4,7,2,3,1,1,1,1,1,1,2,1,1,1,1,1,6,6,6,9,6,2,1,6,1,1,2,21
"987",2,9,8,9,2,1,2,2,2,1,1,1,2,1,1,1,1,1,5,5,5,10,5,3,1,6,1,1,1,24
"988",2,5,4,4,2,2,1,5,1,1,1,1,6,3,1,1,1,1,2,6,6,6,3,3,1,8,3,2,2,19
"989",2,9,9,5,1,1,1,1,1,1,1,1,10,1,1,1,1,1,5,5,1,5,1,5,1,10,1,1,1,23
"990",2,6,1,1,2,1,6,6,7,1,1,5,9,1,1,1,1,1,5,1,1,5,5,5,5,10,1,1,1,26
"991",1,9,5,7,2,4,1,1,5,4,1,6,8,2,6,2,1,1,4,8,6,7,6,6,6,2,1,5,1,26
"992",1,2,1,1,2,5,1,1,6,1,1,5,1,6,10,1,1,5,10,5,5,9,9,9,1,10,1,1,2,18
"993",2,6,4,5,2,1,1,1,3,1,4,2,1,7,8,1,1,1,6,10,8,10,4,4,1,10,1,1,1,19
"994",2,8,8,6,2,1,1,1,1,1,1,1,8,4,1,1,1,1,1,1,4,10,6,1,1,8,1,1,1,36
"995",1,6,4,10,2,4,1,1,1,1,3,1,7,7,6,2,6,1,6,10,7,10,10,1,1,10,1,1,1,50
"996",2,7,10,10,1,1,1,1,1,1,1,1,7,1,1,1,1,1,6,1,1,6,1,1,1,10,1,1,1,42
"997",2,10,9,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,9,1,8,1,1,1,10,1,1,2,37
"998",2,8,5,5,2,6,3,3,5,3,1,1,8,9,9,1,1,2,9,10,8,9,6,6,1,10,1,1,1,28
"999",2,8,7,8,2,1,1,1,1,1,1,1,6,1,1,1,1,1,5,3,1,8,1,1,1,10,1,1,2,28
"1000",2,8,8,7,2,1,1,1,1,1,1,1,1,2,1,1,1,1,7,6,6,10,1,6,6,10,1,1,1,44
